id,created_at,text 
1096306896921862145,2019-02-15 07:15:07,b'10:15 @Merddie   But how do these people normally operate. That was clearly Railways land all along. Ni kama wamesh\xe2\x80\xa6 https://t.co/zFM31I3K18'
1096306645557301248,2019-02-15 07:14:07,"b'10:14 @energy_ke @totalkenya  How come when they go up, by 2359hours, they have usually been adjusted upwards but t\xe2\x80\xa6 https://t.co/yiZxoGHcHq'"
1096305890200899584,2019-02-15 07:11:07,b'10:11 @KURAroads @MikeSonko This is how potholes are being filled at bus station  https://t.co/skvIcIcjKB via @PRSA_Roadsafety'
1096305388188770304,2019-02-15 07:09:07,b'10:09 Approaching riverside and chiromo junction at the traffic lights drivers overlapping in full glare of the cop\xe2\x80\xa6 https://t.co/BEwjl2zV6X'
1096305387245047808,2019-02-15 07:09:07,b'10:09 @mwongelaf He should say hello to weston too via @jaymzn'
1096304380654092288,2019-02-15 07:05:07,b'10:05 Kuna lorry imestall turn of ya inda... hio ndo inacause jam... via @SirKennnBlessed'
1096303877387927552,2019-02-15 07:03:07,b'10:03 Jogoo road from donholm to city stadium is nyweeeeee via @Isaack_Muthusi'
1096303625754820608,2019-02-15 07:02:07,"b""10:02 This looks like Aerodrome road. Senator Wamatangi's car wash near Nyayo stadium via @AderaJacob"""
1096303500739399681,2019-02-15 07:01:37,b'10:01 @GrayMarwa But most of the seatbelts installed in the town service mats arent quality. They wont help incase\xe2\x80\xa6 https://t.co/oC4IZKiGfQ'
1096303499791532032,2019-02-15 07:01:37,b'10:01 @BenjiNdolo @jjogola   Though Githeri Media should follow on it to ensure its paid Bure bure itakua tuu on pa\xe2\x80\xa6 https://t.co/aUTZGg0Xhn'
1096303122270560256,2019-02-15 07:00:07,"b""10:00 Today's traffic updates brought to you by #Ma3RouteApp, get it for your android or iPhone &amp; beat jams like a\xe2\x80\xa6 https://t.co/8gq6fScigA"""
1096302870587158528,2019-02-15 06:59:07,b'09:59 @Imurage But weston still intact. Now the kind of traffic jam created on Langata road is out of this world. via @jaymzn'
1096302618828328960,2019-02-15 06:58:07,"b'09:58 Help save these young lives, KenyaPolice @DCI_Kenya  https://t.co/k64QuYBNy0 via @JJ_254'"
1096301611926937601,2019-02-15 06:54:07,b'09:54 Hope Sany can head up langata road once done with this one via @hawklead1'
1096301360419618817,2019-02-15 06:53:07,"b""09:53 Snarl up on Langata road as dreaded excavator 'SANY' demolishes structures erected on Kenya Railway land rese\xe2\x80\xa6 https://t.co/feBY9E29yH"""
1096300983385243648,2019-02-15 06:51:37,b'09:51 Landhies rd from stadi slow bt moving via @tonyirush'
1096300479611588610,2019-02-15 06:49:37,b'09:49 Apparently the Cause of traffic on langata rd is the demolition opposite Nyayo stadium on aedrome road. via @oldagibz'
1096300227785572352,2019-02-15 06:48:37,b'09:48 Landhies rd from nyayo slow bt moving via @tonyirush'
1096299096552427526,2019-02-15 06:44:07,b'09:44 Mombasa road traffic flowing smoothly this hour via @EkrahNdungu'
1096298215761162241,2019-02-15 06:40:37,b'09:40 Thika road is clear via @victorpeter18'
1096298089160368135,2019-02-15 06:40:07,b'09:40 hii outering itaisha lini?? Hii jam ya from kware to donholm haileti shangwe via @Isaack_Muthusi'
1096297962802679808,2019-02-15 06:39:37,b'09:39 Traffic on Langata road was crazy today via @sharon_bor'
1096297837858566144,2019-02-15 06:39:07,b'09:39 Illegal structure demolitions going on the slip road at Nyayo Stadium opposite the Kenol petrol station via @nyamee_p'
1096297585411792901,2019-02-15 06:38:07,"b'09:38 @MikeSonko @PoliceKE @NPSOfficial_KE Is it too much to ask that when you decide to close a road, which might\xe2\x80\xa6 https://t.co/jA7mPxMIdj'"
1096297333753565184,2019-02-15 06:37:07,b'09:37 what has been causing traffic on langatta road  https://t.co/GTyRFgMjgH via @DavidOOwino'
1096296956408840194,2019-02-15 06:35:37,b'09:35 Langata rd is still a mess from Galleria to Wilson. Strange! via @oldagibz'
1096296830848155648,2019-02-15 06:35:07,b'09:35 SANY effect aerodrome road  https://t.co/nPe1JhPoym via @DavidOOwino'
1096296452899389442,2019-02-15 06:33:37,b'09:33 @ThukuKariuki Illegal structure demolitions going on the slip road at Nyayo Stadium opposite the Kenol petrol\xe2\x80\xa6 https://t.co/zoeCzbQ4ju'
1096296201249611776,2019-02-15 06:32:37,"b'09:32 Dear @KeNHAKenya / @KURAroads , When is the Langata Kibra expected to be completed? (It will ease traffic on\xe2\x80\xa6 https://t.co/O1EdiH2xNE'"
1096295949960384513,2019-02-15 06:31:37,"b""09:31 @_FlyingAriel   There's some demolitions opposite the Total near the Nairobi West roundabout. So Aerodrome ro\xe2\x80\xa6 https://t.co/9ubL2ucsgK"""
1096295195660955648,2019-02-15 06:28:37,b'09:28 Langata rd who cursed you. Feck via @Izhack'
1096294817611608064,2019-02-15 06:27:07,b'09:27 Finally after hours langata road kanasonga wafunge nkifika via @johnmaina_KE'
1096294063446331392,2019-02-15 06:24:07,b'09:24 Still at very slow pacepace. Just at KWS. via @ThukuKariuki'
1096293181380014080,2019-02-15 06:20:37,b'09:20 @Pau_AfriC What happened to Weston. The owner of this building could have been given the same opportunity to\xe2\x80\xa6 https://t.co/q5vHTlX0ae'
1096292678076153856,2019-02-15 06:18:37,b'09:18 @energy_ke @sameerklopp Hello Sameer. The prices have since been adjusted. Thank you via @totalkenya'
1096292553056550912,2019-02-15 06:18:07,"b'09:18 SANY is back at work along Aerodrome road, doing what he does best... Langata road is a mess...  https://t.co/iC2hKqeQX8 via @jjogola'"
1096292552154718208,2019-02-15 06:18:07,b'09:18 @sameerklopp @energy_ke   Hello Sameer. The prices have since been adjusted. Thank you via @totalkenya'
1096292176210874371,2019-02-15 06:16:37,b'09:16 SANY is back!! Today it is having breakfast at Nyayo Stadium area. Prime restaurant and other buildings near\xe2\x80\xa6 https://t.co/BrEqBl0pzi'
1096292175137116161,2019-02-15 06:16:37,"b'09:16 Good job SANY, the days of Impunity are finally getting over. This hotel, car bazaar and car wash always link\xe2\x80\xa6 https://t.co/xD83YKVsKa'"
1096291923139141632,2019-02-15 06:15:37,"b""09:15 What's happening at the Donholm interchange? The snarl-up is too intense. via @Dedan_Peters"""
1096291546008297472,2019-02-15 06:14:07,b'09:14 #KURA. The person stealing street lights along Langata road should be arrested before all the lights disappea\xe2\x80\xa6 https://t.co/OuCEm6YKGb'
1096291419734585345,2019-02-15 06:13:37,b'09:13 situation at Bomas to Langata road  https://t.co/DtQUbdqHIm via @FrenchLoverBoy'
1096291295172153344,2019-02-15 06:13:07,b'09:13 Langata road to town is a total mess. Try another route if you can. Been at Galleria for over 45 minutes now. via @ThukuKariuki'
1096291294186487808,2019-02-15 06:13:07,b'09:13 Nyayo Stadium area leo ina activity mob!\nDemolitions garlore via @BeingCharlie'
1096290917458292737,2019-02-15 06:11:37,b'09:11 What the hell is on langata road? zero movement at 9am #traffic hell. ... via @gkwamukandah'
1096290916464316416,2019-02-15 06:11:37,"b'09:11 Happening Now: Demolition of structures near Nyayo Stadium, Nairobi for encroaching onto Kenya Railways land\xe2\x80\xa6 https://t.co/z6pjRzDiMi'"
1096290790618419200,2019-02-15 06:11:07,"b""09:11 it's a dark morning trafficwise on langata rd  https://t.co/a2nKGQiTOt via @remremtaita"""
1096290287457103872,2019-02-15 06:09:07,b'09:09 Reason Langata Road is a parking lot! I wonder why this has to be done in the morning. via @phatchela'
1096290161460154368,2019-02-15 06:08:37,b'09:08 This should not keep us on traffic for all this time. #SouthEnd mall was brought down and we still moved\xe2\x80\xa6 https://t.co/qWozLW5SYZ'
1096289532394332160,2019-02-15 06:06:07,"b'09:06 @JesseKenya The speed gun should be banned along that road especially between kinungi and kikopee,, they arre\xe2\x80\xa6 https://t.co/OBfdBzTJ8J'"
1096289155041116165,2019-02-15 06:04:37,"b""09:04 what's happening to langata road this morning .We have not moved for over an hr!! via @evecherry"""
1096288778619105281,2019-02-15 06:03:07,b'09:03 @PeopleDailyKe GET OFF the road when traffic starts moving. You are wasting our precious seconds #Uhuru h/way\xe2\x80\xa6 https://t.co/tnAObdgK69'
1096288777612509184,2019-02-15 06:03:07,b'09:03 Langata road is a parking lot all the way from Bomas.  https://t.co/FAyEyhHSGw via @KawiraNjue'
1096288652634791937,2019-02-15 06:02:37,b'09:02 @collinsanampiu Some demolitions along aerodrome road which has been closed via @_Nyamburaa'
1096288274463842304,2019-02-15 06:01:07,b'09:01 Demolition ongoing opposite Nyayo Stadium via @outajoan'
1096288023120175105,2019-02-15 06:00:07,"b""09:00 What's happening on Langata road!..... traffic at a standstill! via @collinsanampiu"""
1096287896510828544,2019-02-15 05:59:37,b'08:59  https://t.co/K1PtaySWbb via @Imurage'
1096287771818409984,2019-02-15 05:59:07,b'08:59 Langata Road ...who cursed you though? via @SeinLeitoro'
1096287770887290880,2019-02-15 05:59:07,b'08:59 So Bro SANNY has woken up to say HELLO to folks around Nyayo Stadium! Traffic will be crazy trust me... via @mwongelaf'
1096286890024755200,2019-02-15 05:55:37,"b""08:55 Someone will have to fix the mess on Chiromo Lane now. As if the current mess isn't enough, there are 2 skysc\xe2\x80\xa6 https://t.co/kxUQxBPcrU"""
1096286764531150848,2019-02-15 05:55:07,b'08:55 Langata Road is so bad you will cry. via @tukei_'
1096286261592117248,2019-02-15 05:53:07,b'08:53 no wonder Uhuru highway was free. cops are very unfair to guys joining Uhuru highway from Lusaka and Mombasa\xe2\x80\xa6 https://t.co/TcBLEogJSb'
1096286009208258560,2019-02-15 05:52:07,b'08:52 heavy traffic on langata roaad haisongii via @EmmanuelMoga4'
1096285883320467461,2019-02-15 05:51:37,b'08:51 Langata road haisongi watu wamezima magari.. via @WesleyDoe_'
1096285631741943809,2019-02-15 05:50:37,b'08:50 @InteriorKE Kenyans deserve an explanation of why there are on going demolitions at Nyayo Stadium.These activ\xe2\x80\xa6 https://t.co/tQ2HnVCbz4'
1096285379941097472,2019-02-15 05:49:37,b'08:49 SANY at work on Aerodrome road. Entire road closed via @CassimMganga'
1096285254380388352,2019-02-15 05:49:07,"b'08:49 Thanks for clarifying. Warm welcome to green SANY, do what needs doing on illegal complex on aerodrome road. via @clothingteacher'"
1096285129276866560,2019-02-15 05:48:37,b'08:48 #KBD848V would like to shame the driver who almost hit me on lower kabete road nkt! what happened to been car\xe2\x80\xa6 https://t.co/5MZ5nAVSWC'
1096285002789257217,2019-02-15 05:48:07,b'08:48 Traffic on Langata road is at standstill!..... no movement whatsoever! via @collinsanampiu'
1096284752104050688,2019-02-15 05:47:07,"b'08:47 @ntsa_kenya Why Do VX,V8,Prado Drivers drive like they are above the law..Always overlapping with Hazards Lig\xe2\x80\xa6 https://t.co/jSbhsf0lSf'"
1096284751093223424,2019-02-15 05:47:07,b'08:47 @farslafasy @michaelnjio Demolition ongoing opposite Nyayo Stadium. Aerodome closed via @outajoan'
1096283618572423170,2019-02-15 05:42:37,b'08:42 the first @energy_ke reduction of prices on fuel now the second in row and Matatu fares still at the same pos\xe2\x80\xa6 https://t.co/rCJygDoTbH'
1096283115255930880,2019-02-15 05:40:37,b'08:40 Garbage collector Amazon Pipeline Nairobi @DCI_Kenya @PoliceKE     @EtalePhilip  https://t.co/TpmFGyE05D via @Mzitomarks1'
1096282863455141888,2019-02-15 05:39:37,b'08:39 Traffic on Langata road...Lord! via @KingShukid254'
1096282738179551232,2019-02-15 05:39:07,b'08:39 #KBR912E If you the owner. Driver a middle aged man has fallen deep asleep with windows fully closed may suff\xe2\x80\xa6 https://t.co/mBv9v0VgnQ'
1096282486961774593,2019-02-15 05:38:07,b'08:38 Who cursed Langata Road via @one_malinga'
1096282486064271360,2019-02-15 05:38:07,b'08:38 Demolition Nyayo stadium at the Carpet wash place. via @marybomett'
1096282234728992768,2019-02-15 05:37:07,b'08:37 There are demolitions next to nayo stadium and therefore aerodrome road is closed via @PSWabwire'
1096281605050642432,2019-02-15 05:34:37,b'08:34 police have decided to create false jam on Langata road....#langataroadjamjam via @deltaduol'
1096281480362450944,2019-02-15 05:34:07,"b""08:34 It's funny how buildings in Nairobi are approved,constructed illegally then wait for it to put on sale/rent t\xe2\x80\xa6 https://t.co/pkKJXGzSU8"""
1096281479439630336,2019-02-15 05:34:07,"b'08:34 From wozzap.. SANY doing what it does best at nyayo  stadium carwash and carpet cleaning  structures,avoid bi\xe2\x80\xa6 https://t.co/yochDQ1Uh5'"
1096281228666421248,2019-02-15 05:33:07,b'08:33 @ErickClaude Aerodrome road is closed... demolition being conducted..patience via @Rustycase'
1096280976173473792,2019-02-15 05:32:07,b'08:32 Matatus picking passengers by the road at pipeline causing huge snarl up from old TajMall... Embakasi police\xe2\x80\xa6 https://t.co/i0deVPrfHI'
1096280346780422144,2019-02-15 05:29:37,b'08:29 Mbagathi way is moving somehow via @BrezhnevOtieno'
1096279718083600384,2019-02-15 05:27:07,"b""08:27 what's happening on Langata rd? People tied  https://t.co/kRqlDOa80J via @Somewell11"""
1096279215639617536,2019-02-15 05:25:07,b'08:25 Just spotted SANY along mbagathi road opposite Armed Forces memorial hospital. SANY is accompanied by loads o\xe2\x80\xa6 https://t.co/7oJIGlL1I6'
1096279214653870081,2019-02-15 05:25:07,b'08:25 @farslafasy Tmall is not looking good.. Traffic on mbagathi and Nyayo..Not moving at all.. via @michaelnjio'
1096279088753455104,2019-02-15 05:24:37,b'08:24 @honkabogo @TheStarBreaking So you saying that the AMREF offices next to Sunshine school are also on illegall\xe2\x80\xa6 https://t.co/A90C1gOsmD'
1096278586238160896,2019-02-15 05:22:37,b'08:22 @EOtopi   Sanny is on operation Just behind Nyayo stadium. Those Demolition mighty be the cause of that mess\xe2\x80\xa6 https://t.co/cjrD8lj9Ta'
1096278081931747328,2019-02-15 05:20:37,b'08:20 @farslafasy some demolishion next to kenol hapo nyayo. aerodome is closed. via @Agesamilimu'
1096277830239965184,2019-02-15 05:19:37,"b""08:19 I hear there's demolition behind nyayo so aerodome road has been closed via @michaelnjio"""
1096276950388224000,2019-02-15 05:16:07,b'08:16 @KeNHAKenya @akibaru There are so many roads you can use avoid Kangemi barrier haijazuia chochote via @Tonyngugi2'
1096276825536385024,2019-02-15 05:15:37,b'08:15 Yaani hivi kuna nini huko mbele? mnajua matatus on langata road hazimove kabisaaa. For 35mins now via @farslafasy'
1096276824567541760,2019-02-15 05:15:37,b'08:15 Aerodrome Road is closed coz of a demolition so all traffic is diverted to Langata road causing the tail back\xe2\x80\xa6 https://t.co/kaXrtPXPLe'
1096276823606988801,2019-02-15 05:15:37,b'08:15 Total madness is it the clients fault not to know that the car has no spares. via @Nandwahope'
1096276698709020673,2019-02-15 05:15:07,"b""08:15 @farslafasy Its quite. Bad! What's going on?!?! via @Imurage"""
1096276697895325696,2019-02-15 05:15:07,b'08:15 Langata road is a mess. Same spot for more than an hour!!! via @fnduku_'
1096276572062003200,2019-02-15 05:14:37,"b""08:14 We're moving at 2m per hour at langata road via @ItsTeky"""
1096276446782373889,2019-02-15 05:14:07,b'08:14 Whats the deal with Langata road?\n\nThis is not normal via @mburu_mitch'
1096276322668679169,2019-02-15 05:13:37,b'08:13 Nani aliroga Langata road? \xf0\x9f\x98\xadSame spot for over an hour via @miss_mellanin7'
1096276321628573698,2019-02-15 05:13:37,b'08:13  https://t.co/Zz9bvoRz1Y via @DavisSaitoti'
1096276070104514560,2019-02-15 05:12:37,b'08:12 Kimani wamatangis place opposite kengeles currently being demolished aerodrome rd closed via @daviekaranja333'
1096275943944003584,2019-02-15 05:12:07,"b'08:12 Langata Road currently a mess, traffic starts at Bomas via @maktejah_'"
1096275942991978496,2019-02-15 05:12:07,b'08:12 Aaiii langata rd via @motarimmoja'
1096275817573830657,2019-02-15 05:11:37,"b'08:11 If you want to use Langata road to get to town, try safe boda or walking. Nimelala nikaamka tuko pale pale via @farslafasy'"
1096275565504548864,2019-02-15 05:10:37,b'08:10 @KURAroads kindly come up with a strategy to easen traffic on Langata will be of help to every motorist using\xe2\x80\xa6 https://t.co/7SGrbbQfR5'
1096275439759355904,2019-02-15 05:10:07,b'08:10 @ntsa_kenya When a cop ask for a whopping 5k becoz of a crack on your light not even broken!How much is the f\xe2\x80\xa6 https://t.co/ZzuVem4Vf7'
1096275189602701312,2019-02-15 05:09:07,b'08:09 If youre using langata road to reach Town. Just walk or rather use safe boda via @farslafasy'
1096275188801511425,2019-02-15 05:09:07,"b'08:09 Avoid Langata road towards Nyayo National stadium,Building demolition ongoing near Nyayo via @IamBilser'"
1096275062079012864,2019-02-15 05:08:37,b'08:08 They should have advised motorists to avoid langata rd instead of subjecting us to long hrs in traffic via @marybomett'
1096274936375726080,2019-02-15 05:08:07,b'08:08 @PoliceKE3 @ntsa_kenya At 5.30am and this van was emitting lots of very dark smoke making driving behind it i\xe2\x80\xa6 https://t.co/Hk3pOXLRrf'
1096274810378874880,2019-02-15 05:07:37,b'08:07 People ahead what is happening...on langata road via @poah15'
1096274687150211072,2019-02-15 05:07:07,b'08:07 @oloojl It is the Car wash being demolished. Kobil is intact via @OzemMe'
1096274686109872129,2019-02-15 05:07:07,"b""08:07 Yes, definitely. Aerodrome Rd is not accessible and it's used by many personal vehicles. via @OneJagi"""
1096274559219757057,2019-02-15 05:06:37,b'08:06 Insurer to lock out certain models of vehicles.  https://t.co/v2EP98G5rs via @DavisSaitoti'
1096274432958566401,2019-02-15 05:06:07,b'08:06 thigiri ridge and peponi road clear just taken 25mints to westlands a place I usually take more than 1hr via @fombuya'
1096274182315409413,2019-02-15 05:05:07,b'08:05 Langata road is a mess. Haisongi kabisa. Whats happening? via @ErickClaude'
1096274056796622850,2019-02-15 05:04:37,b'08:04 langata road is messed up.been on the road since 6:30am and I am just reaching carnivore area via @bushbabez'
1096274055873945601,2019-02-15 05:04:37,b'08:04 Langata Road is a parking lot.   from Bomas all the way down. No movement for the last few minutes\xf0\x9f\x99\x84 via @GrayMarwa'
1096273931156246529,2019-02-15 05:04:07,b'08:04 @ntsa_kenya @NPSOfficial_KE Carpoolingis simply when a group of people decide to ride together. They usually\xe2\x80\xa6 https://t.co/jK0duSo5Bv'
1096273930166390784,2019-02-15 05:04:07,b'08:04 cant demolitions happen on Saturday Langata rd crap  https://t.co/p9ONBlv0vx via @Regoh14'
1096273554113511424,2019-02-15 05:02:37,b'08:02 Today Nairobi - Partly cloudy with a high of 25.6\xc2\xb0 C. Winds NE to ENE at 14.5 to 17.7kph...have a cool windy day.. via @Rustycase'
1096273553178222592,2019-02-15 05:02:37,b'08:02 That barrier at Kyuna Prep in Loresho  should be removed to ease traffic on Waiyaki Way due to constructions\xe2\x80\xa6 https://t.co/lV7BTSy7fe'
1096273552087662592,2019-02-15 05:02:37,"b""08:02 SANY doing what's best near Nyayo National stadium on Senator Wamatangi illegal structure.spillover traffic\xe2\x80\xa6 https://t.co/LyTs2qMviB"""
1096273427810435072,2019-02-15 05:02:07,b'08:02 Langata Road should be declared a national disaster via @mahatma_jnr'
1096273300429389825,2019-02-15 05:01:37,b'08:01 To avoid the snarl up that starts at kinoo due to Rironi James gichuru expansion vehicles can divert to Gitar\xe2\x80\xa6 https://t.co/lJ7psCS3nD'
1096272923680296960,2019-02-15 05:00:07,"b""08:00 Today's traffic updates brought to you by @chlorideexide, Power hungry car meets its match; Chloride Exide Po\xe2\x80\xa6 https://t.co/FCCUfYcxQL"""
1096272796940935168,2019-02-15 04:59:37,b'07:59 Langata road aint Moving what could be the problem? via @WesleyDoe_'
1096272672428879875,2019-02-15 04:59:07,"b""07:59 @OneJagi @marybomett With Aerodrome Road closed, Langata Road can't move smoothly. They are connected in the hip. via @oloojl"""
1096272671397023744,2019-02-15 04:59:07,b'07:59 langata road pale Mobil kumesimama kidete  https://t.co/0EemJyrz0p via @petrogero'
1096271916510400512,2019-02-15 04:56:07,"b""07:56 One spot 38 minutes. Engines off. Don't come to Langata road. via @Paul_Obengo"""
1096271665087070208,2019-02-15 04:55:07,b'07:55 @OneJagi Is the demolition causing the jam on langata Rd? via @marybomett'
1096270154739134469,2019-02-15 04:49:07,"b""07:49 Demolition going on behind Nyayo national stadium, opposite kenol Petrol station. Aerodrome Rd closed. I don'\xe2\x80\xa6 https://t.co/VKKkymWC8j"""
1096268896896778240,2019-02-15 04:44:07,"b'07:44 aerodrome road not accessible, demolition going on via @harleenjabs'"
1096268644772966400,2019-02-15 04:43:07,"b'07:43 @_FlyingAriel Aerodrome road closed,Sany is back from #mensconference19 demolition going on opposite nyayo stadium via @MbBonnie'"
1096266631603462145,2019-02-15 04:35:07,"b'07:35 Thika road Leo ni mess,traffic is stretching all the way from pangani to homeland,leo inatingika tu kama matchbox via @MakwapaN'"
1096266506617409537,2019-02-15 04:34:37,b'07:34 The bottleneck is due to closure of Aerodrome road. via @innocentmaloba'
1096266505732440065,2019-02-15 04:34:37,b'07:34 Kenol Kobil? I expected them to bring down the illegal building at the car wash hapo next. via @oloojl'
1096266380700192768,2019-02-15 04:34:07,b'07:34 Petrol stations along waiyaki way still selling fuel at old prices. And the way they quickly change at midnig\xe2\x80\xa6 https://t.co/05yfkkSeN4'
1096266253818388481,2019-02-15 04:33:37,b'07:33 #KCM275QandKBU730H Thika Superhighway is lawless after 6:00pm when traffic cops are off. Last evening around\xe2\x80\xa6 https://t.co/Hkh9zjzGkw'
1096266003280027648,2019-02-15 04:32:37,"b'07:32 traffic along thika rd caused by an accident @roysambu, the rest is flowing. People helping the casualties..\xe2\x80\xa6 https://t.co/8fLmWgrb9h'"
1096266002332028928,2019-02-15 04:32:37,b'07:32 Thika Superhighway is lawless after 6:00pm when traffic cops are off. Last evening around 7:30pm I witnessed\xe2\x80\xa6 https://t.co/w5DJEDiwjc'
1096265876632944640,2019-02-15 04:32:07,"b'07:32 Expect Traffic jam on Langata road, Airdrome road has been closed to allow SANY bring down Wamatangi structur\xe2\x80\xa6 https://t.co/SGr2l0Lz7I'"
1096265750850007040,2019-02-15 04:31:37,b'07:31 This is the most annoying thing I have ever had to go through. @KeNHAKenya not even the traffic police or the\xe2\x80\xa6 https://t.co/svWtZY4Wf7'
1096265624957976576,2019-02-15 04:31:07,b'07:31 The canvas this morning  https://t.co/MwbuWwlYTf via @Naftali_Kagrass'
1096265499128803328,2019-02-15 04:30:37,b'07:30 @GachokiWanjiku Thanx for the heads up via @Syorainne'
1096265247302844417,2019-02-15 04:29:37,"b'07:29 the traffic lights at enterprise rd/DT dobie roundabout, the timing causes delay and jam very few vehicle kee\xe2\x80\xa6 https://t.co/ocYxupcI0I'"
1096264995967508482,2019-02-15 04:28:37,"b'07:28 SUNY is back!!!\n\nKenol-Kobil near the Nyayo Stadium, Langata Road being brought down via @BensonKibore'"
1096264618874425345,2019-02-15 04:27:07,"b""07:27 @Syorainne It's an accident, just after stadium it is smooth via @GachokiWanjiku"""
1096264618056605697,2019-02-15 04:27:07,b'07:27 Traffic jam on Thika rd from TRM. Accident with multiple vehicles involved. Crazy accident. via @DadsonKaraba'
1096264492483334146,2019-02-15 04:26:37,b'07:26 Apparently Total Ridgways have not complied with the new fuel prices @energy_ke via @tomwaswa'
1096263360121847808,2019-02-15 04:22:07,"b'07:22 Morning fam ,hii Nrb utajua umemake it kama unaeza afford kusahau change ya thao kwa matt,Thika rd is perfect\xe2\x80\xa6 https://t.co/sdGrHgR0Of'"
1096262982366040064,2019-02-15 04:20:37,b'07:20 I swear Thika Road is becoming a nightmare. How is traffic starting at Roysambu round about. via @Syorainne'
1096262857023504385,2019-02-15 04:20:07,b'07:20 @ena_coach @Frankallano Physics 101: Speed is relative to distance. Unless one has measured the distance from\xe2\x80\xa6 https://t.co/gIkekQHBdF'
1096262479045427201,2019-02-15 04:18:37,b'07:18 Crackdown next to Junction Mall by Officers from Kabete causing snarl up adding up to Ngong rd traffic...\xe2\x80\xa6 https://t.co/q2by5H0YzG'
1096262354889834497,2019-02-15 04:18:07,"b""07:18 It's hurting, what does the current leadership do, hospitals in mess, towns raw sewer flowing, roads pathetic\xe2\x80\xa6 https://t.co/mojC4fGPYP"""
1096262354088742912,2019-02-15 04:18:07,b'07:18 traffic all the way from Lang\xe2\x80\x99ata road to Nyayo. WTH is happening? via @_FlyingAriel'
1096262353270779910,2019-02-15 04:18:07,b'07:18 Serious traffic accident at Kasarani Roysambu roundabout involving several cars   @ntvkenya @citizentvkenya via @onderimmoja'
1096262101797163009,2019-02-15 04:17:07,b'07:17 Waiyaki Way from Kangemi to town ni teketeke...no traffic jam. Good morning people... via @Ji_keith'
1096261598610669568,2019-02-15 04:15:07,b'07:15 @hopeonair Trafficking on Waiyaki way begins at Uthiru  https://t.co/AzDOnNCwmN via @doreenamanga'
1096260088585691137,2019-02-15 04:09:07,b'07:09 traffic langata road  imeshikana shikishiki via @georgebest254'
1096259459763134464,2019-02-15 04:06:37,b'07:06 accident @ roysambu.  https://t.co/TehiXQ92BG via @anto_obg'
1096258704578670598,2019-02-15 04:03:37,"b""07:03 Total ABC still selling fuel at 104, shouldn't the new prices be effective midnight on the 14th? via @thairubest"""
1096258200947572736,2019-02-15 04:01:37,b'07:01 thika road heading to town \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad imeshika kutoka Homeland haisongi via @bevalynekwambo'
1096257823829385216,2019-02-15 04:00:07,"b""07:00 Today's traffic updates brought to you by @chlorideexide, When it is close to your heart, power it with Chlor\xe2\x80\xa6 https://t.co/5bT9EEaQrv"""
1096257573114834946,2019-02-15 03:59:07,"b'06:59 Thika Road, from Kenya School Of Monetary Studies all the way to Pangani, service Lane iko nyweeeee.. #Traffic via @lilechikenya'"
1096257572179460096,2019-02-15 03:59:07,"b""06:59 Petrol is down Sh4.12 per litre, diesel is down Sh6.28 a litre, can't PSVs be compelled to reduce base fare t\xe2\x80\xa6 https://t.co/J8npihQ0iP"""
1096257445930954752,2019-02-15 03:58:37,b'06:58 @energy_ke @totalkenya  jam ni bamber 2 bamber kuna nn wayaki way? via @RonohHazard'
1096257320252858374,2019-02-15 03:58:07,"b'06:58 Crazy, but usual, traffic between Uthiru and Mountain View along W/Way. via @kabukaranjar'"
1096257068451983360,2019-02-15 03:57:07,b'06:57 These frequent changes of fuel prices are cumbersome. Sometimes due to short durations of announcements of ch\xe2\x80\xa6 https://t.co/a9YOfJRMnb'
1096256942559977472,2019-02-15 03:56:37,b'06:56 @energy_ke Trying to sell off the fuel cost at earlier price via @wamusyi100'
1096256817020223490,2019-02-15 03:56:07,"b'06:56 There is a demolition going , containers stalls opposite nyayo national stadium along aerodrome rd .\xe2\x80\xa6 https://t.co/ZimA1CAhYS'"
1096256187601948672,2019-02-15 03:53:37,b'06:53 conductor wa Kilimambogo sacco mat called earthquake..Conductor ako na kalibrary ka novels kwa ma3..route Thi\xe2\x80\xa6 https://t.co/fxlgVFCqg1'
1096255684365217794,2019-02-15 03:51:37,b'06:51 At this rate Mombasa Road jam today may start from Mombasa! via @CrispusMahea'
1096255433659031552,2019-02-15 03:50:37,b'06:50 @energy_ke @totalkenya denis pritt rd still charging 104 per ltr  https://t.co/N38BqMxXsW via @sameerklopp'
1096255432753139712,2019-02-15 03:50:37,b'06:50 My friend tells me that Kiambu Road jam yoday starts from Kiambu via @CrispusMahea'
1096255181807861760,2019-02-15 03:49:37,b'06:49 @energy_ke Kobil Kikuyu town hawajapunguza bei  https://t.co/wemNfHVO4E via @georgebest254'
1096255180994211840,2019-02-15 03:49:37,b'06:49 Thika Super Highway jam starts from Thika today via @CrispusMahea'
1096255056360493056,2019-02-15 03:49:07,b'06:49 Waiyaki way as usual Jam inaanzia 87.. Copa.... Uthiru....kabete.....\nDawa ni kuamka mapema otherwise you wil\xe2\x80\xa6 https://t.co/k7968TElgU'
1096255055462887424,2019-02-15 03:49:07,b'06:49 Thika road at allsops flowing slowly via @zablonkota'
